article_key,english_source,spanish_source,guide_stub,english_url,spanish_url,english_http_2026_09_25,spanish_http_2026_09_25,publication,english_original_sha256,spanish_original_sha256
numbers/facebook-messenger-fundamentals.md,_i18n/en/numbers/facebook-messenger-fundamentals.md,_i18n/es/numbers/facebook-messenger-fundamentals.md,_numbers/facebook-messenger-fundamentals.md,https://help.hellotext.com/facebook-messenger-fundamentals,https://help.hellotext.com/es/fundamentos-facebook-messenger,200,200,published_original,2813b353f3f524b2ab9fd085ec49cd4b136a697b6945213a27a1f540193cad3c,270b99ee8e731ebccc8faf1be1917ae909f8754811aafbfe6289344164328710
numbers/instagram-dm-fundamentals.md,_i18n/en/numbers/instagram-dm-fundamentals.md,_i18n/es/numbers/instagram-dm-fundamentals.md,_numbers/instagram-dm-fundamentals.md,https://help.hellotext.com/instagram-dm-fundamentals,https://help.hellotext.com/es/fundamentos-instagram-dm,200,200,published_original,84659f91706e0438089aa8c41eb0c09021718519753f6b010f6b334da056de0b,1737c41645dd775e00dbd992b1f6b35c53cd90beda61602d51ae8cd40620d3a8
numbers/message-editor-basics.md,_i18n/en/numbers/message-editor-basics.md,_i18n/es/numbers/message-editor-basics.md,_numbers/message-editor-basics.md,https://help.hellotext.com/message-editor-basics,https://help.hellotext.com/es/conceptos-basicos-editor-mensajes,200,200,published_original,3a76538c362c63173584a34e469a34f6fd6128ac14770459901a7d52d30eea85,9eb930e7b14e8b56bf8c9360effe77ab356c2910540bbdc13c9b9399410bdb67
numbers/message-editor-overview.md,_i18n/en/numbers/message-editor-overview.md,_i18n/es/numbers/message-editor-overview.md,_numbers/message-editor-overview.md,https://help.hellotext.com/message-editor-overview,https://help.hellotext.com/es/resumen-editor-mensajes,200,200,published_original,7b9a067373ea11718573e21f8395e8a64b0c4724890293274681e2ba9a3d0d1d,f4743b963f281ce5c23f625ad1444de6634cdd7f4bdfe41b4cd19d3327a2d849
numbers/messaging-overview.md,_i18n/en/numbers/messaging-overview.md,_i18n/es/numbers/messaging-overview.md,_numbers/messaging-overview.md,https://help.hellotext.com/messaging-channels-overview,https://help.hellotext.com/es/resumen-canales-mensajeria,200,200,published_original,a2c60cf640cd9d681464b793219527396df34f330d7d7906b4823bc5708a84ac,30a6a94b63bdd70eb797640967b47ec86afa4bba6e16376c60bf688723d8f074
numbers/share-a-location.md,_i18n/en/numbers/share-a-location.md,_i18n/es/numbers/share-a-location.md,_numbers/share-a-location.md,https://help.hellotext.com/share-a-location,https://help.hellotext.com/es/compartir-ubicacion,200,200,published_original,57648cfb456da15ef78d4f9ddb5d79da60ef37a902bd9328a47c4a9da0922c51,e3e3f9195d4296d3cea5a9bb139e4da4e71c69b610f8ca1e91215422f42e73c8
numbers/sms-channel-fundamentals.md,_i18n/en/numbers/sms-channel-fundamentals.md,_i18n/es/numbers/sms-channel-fundamentals.md,_numbers/sms-channel-fundamentals.md,https://help.hellotext.com/sms-channel-fundamentals,https://help.hellotext.com/es/fundamentos-canal-sms,200,200,published_original,74d27577967e4054430c2e7e55c3556532fdb37bae1abc531d4e93d2c1c5a2c0,5c9a9e73a2029445e70885bc9ed00196f567beb377f1e3e94780d611cb1486fd
numbers/whatsapp-channel-fundamentals.md,_i18n/en/numbers/whatsapp-channel-fundamentals.md,_i18n/es/numbers/whatsapp-channel-fundamentals.md,_numbers/whatsapp-channel-fundamentals.md,https://help.hellotext.com/whatsapp-channel-fundamentals,https://help.hellotext.com/es/fundamentos-canal-whatsapp,200,200,published_original,93319a443b1fe01023d66ec1939116c3390adb1b55459463d7dd03accf7d9b8b,5407d71f2f664c5a0cc5f5f25c6e6e7f497b40d6888021683775234b5d8cab5b
team/ai-handoff-to-inbox.md,_i18n/en/team/ai-handoff-to-inbox.md,_i18n/es/team/ai-handoff-to-inbox.md,_team/ai-handoff-to-inbox.md,https://help.hellotext.com/ai-handoff-to-inbox,https://help.hellotext.com/es/derivacion-ia-inbox,200,200,published_original,d88be9f9e88b7950efe6be8759489a3974d5dc9939148e23e18feb56acd8b267,ef2800badb855d56c3ff9c415ec8e0bcb551c6a6c067b2d4a24e9ae153a9573d
team/assigning-conversations.md,_i18n/en/team/assigning-conversations.md,_i18n/es/team/assigning-conversations.md,_team/assigning-conversations.md,https://help.hellotext.com/assigning-conversations,https://help.hellotext.com/es/asignando-conversaciones,200,200,published_original,57b35a32456c13e2f771fa21fc7a15b2081cdb69d3f9f3542b030a719af8c3fa,f1fabc315f829c84057a4f216b08a3c51c0cf9304465856b6cc3dffabc626cf7
team/conversation-lifecycle.md,_i18n/en/team/conversation-lifecycle.md,_i18n/es/team/conversation-lifecycle.md,_team/conversation-lifecycle.md,https://help.hellotext.com/conversation-lifecycle,https://help.hellotext.com/es/ciclo-conversacion-inbox,200,200,published_original,866bd7a5e2ea4b1648dc77b31d70cad4ce47c3484d077083ce3a55da731461fc,e306dca15c1f838c9b3f58074364a1eaaf2bab17d3311a4cb6dd4a26818217ba
team/filter-and-search-inbox.md,_i18n/en/team/filter-and-search-inbox.md,_i18n/es/team/filter-and-search-inbox.md,_team/filter-and-search-inbox.md,https://help.hellotext.com/filter-and-search-inbox,https://help.hellotext.com/es/filtrar-buscar-conversaciones-inbox,200,200,published_original,429ab4393cdff3814f3af7cf5bd2d43b7fc70646b53918799adef42fc006b660,5d41b5e3ac7b87b6160ae95dfd31bfea573debfc9dd4a72c751e5d4b8233e87b
team/inbox-browser-notifications.md,_i18n/en/team/inbox-browser-notifications.md,_i18n/es/team/inbox-browser-notifications.md,_team/inbox-browser-notifications.md,https://help.hellotext.com/inbox-browser-notifications,https://help.hellotext.com/es/notificaciones-navegador-inbox,200,200,published_original,cb6ec1ab8a3570cb1cecd06263ad79fdfa83aaed01a63eb1ce8fbb1c1ef5e337,2fbfc0b0dab9ee50156742d405848e1bb2246604665265d860c56b800e07082b
team/inbox-overview.md,_i18n/en/team/inbox-overview.md,_i18n/es/team/inbox-overview.md,_team/inbox-overview.md,https://help.hellotext.com/inbox-conversations-overview,https://help.hellotext.com/es/resumen-inbox-conversaciones,200,200,published_original,b16e172c08a2473f96c8ee95d4800e8f574ef1af91560e1d33f7a4bc522f9e1f,246ad26ad53b12204699f4c1c9f6c665d16e8aa3735bdfc9bfab099e876097bf
team/teams-and-inbox-capacity.md,_i18n/en/team/teams-and-inbox-capacity.md,_i18n/es/team/teams-and-inbox-capacity.md,_team/teams-and-inbox-capacity.md,https://help.hellotext.com/teams-and-inbox-capacity,https://help.hellotext.com/es/equipos-y-capacidad-inbox,200,200,published_original,2c3e3bd88186b3d5bf8bd65a02e27a153a69ac048ead2dfd772dcd268e256ffd,eaa28798785c99524928ec38e03267dc3e54c7e190f0a51c0fa5f25818f29946
team/understanding-response-times.md,_i18n/en/team/understanding-response-times.md,_i18n/es/team/understanding-response-times.md,_team/understanding-response-times.md,https://help.hellotext.com/understanding-response-times,https://help.hellotext.com/es/tiempo-de-respuesta-y-reglas-de-respuesta,200,200,published_original,edec577e978de2e757e85cdbe3e49dd1eca29b864f827074ec58ce483bb0a9e3,95c82cc4081f04c4e244d7b87d705d58811f70d89119f9531ca1648c0f26bf44
team/understanding-team-roles.md,_i18n/en/team/understanding-team-roles.md,_i18n/es/team/understanding-team-roles.md,_team/understanding-team-roles.md,https://help.hellotext.com/understanding-team-roles,https://help.hellotext.com/es/diferencias-entre-roles-de-equipo,200,200,published_original,a93fd0692e4a38306cb11ffaf6e2d731cc02669284cf7b80dc67e0bb85f03e43,b36966066ffa44f1ecfcabaa67cf7e1229700fcca0de81c7ec10d937d8d5f753
troubleshooting-deliverability/contact-hellotext-support.md,_i18n/en/troubleshooting-deliverability/contact-hellotext-support.md,_i18n/es/troubleshooting-deliverability/contact-hellotext-support.md,_troubleshooting-deliverability/contact-hellotext-support.md,https://help.hellotext.com/contact-hellotext-support,https://help.hellotext.com/es/contactar-soporte-hellotext,200,200,published_original,f5d97f77a32285030f962ea561061a26824e04f4d8298b324d03566d0ef330df,a03e97fbb12d6f78b2181949ce446f37c34176c70212cf9329b12bb890ec9c1b
troubleshooting-deliverability/sms-sending-limits-for-new-businesses.md,_i18n/en/troubleshooting-deliverability/sms-sending-limits-for-new-businesses.md,_i18n/es/troubleshooting-deliverability/sms-sending-limits-for-new-businesses.md,_troubleshooting-deliverability/sms-sending-limits-for-new-businesses.md,https://help.hellotext.com/sms-sending-limits-for-new-businesses,https://help.hellotext.com/es/limites-de-envio-sms-para-negocios-nuevos,200,200,published_original,e29372b3da06047aebf2db14e11f41ed6894d6f85e9b9d4fbb10dcf92273d8ef,ceae94a0ed3cea28bcc35190e377fe12bfb15c857ab8b89d4202a95ad20b8320
troubleshooting-deliverability/troubleshoot-a-capture.md,_i18n/en/troubleshooting-deliverability/troubleshoot-a-capture.md,_i18n/es/troubleshooting-deliverability/troubleshoot-a-capture.md,_troubleshooting-deliverability/troubleshoot-a-capture.md,https://help.hellotext.com/troubleshoot-a-capture,https://help.hellotext.com/es/solucionar-una-captura,200,200,published_original,e9425aec4c193631a97c5ee4b10952553523e26616a4a0352a74be62821064ae,6a8175a11deef2235badc0c523c3340465bd79537122c833b44f9900859eedd4
troubleshooting-deliverability/troubleshoot-missing-signals-or-activity.md,_i18n/en/troubleshooting-deliverability/troubleshoot-missing-signals-or-activity.md,_i18n/es/troubleshooting-deliverability/troubleshoot-missing-signals-or-activity.md,_troubleshooting-deliverability/troubleshoot-missing-signals-or-activity.md,https://help.hellotext.com/troubleshoot-missing-signals-or-activity,https://help.hellotext.com/es/solucionar-senales-o-actividad-faltante,200,200,published_original,a6da051b494e3f920977e8887d92d11ab2a17f34f261855829a1d1e0d0c8d0cc,7b0d5aa91dbf22c8fda71889d59ae7f6f252957a96e5be6cbba7c07f3abdca3f
troubleshooting-deliverability/troubleshoot-pages-that-do-not-load.md,_i18n/en/troubleshooting-deliverability/troubleshoot-pages-that-do-not-load.md,_i18n/es/troubleshooting-deliverability/troubleshoot-pages-that-do-not-load.md,_troubleshooting-deliverability/troubleshoot-pages-that-do-not-load.md,https://help.hellotext.com/troubleshoot-pages-that-do-not-load,https://help.hellotext.com/es/solucionar-paginas-que-no-cargan,200,200,published_original,cb36a400c1e4ab9aeefd898b70bad4393f5990277009e2c565ae666db0ba07f1,b6653cba5dd07330aa8c9deabfeb5717b7cf508986a9f5338d6fd2c0e381e7ed
troubleshooting-deliverability/troubleshoot-push-notifications.md,_i18n/en/troubleshooting-deliverability/troubleshoot-push-notifications.md,_i18n/es/troubleshooting-deliverability/troubleshoot-push-notifications.md,_troubleshooting-deliverability/troubleshoot-push-notifications.md,https://help.hellotext.com/troubleshoot-push-notifications,https://help.hellotext.com/es/solucionar-notificaciones-push,200,200,published_original,8f810a6212a46c63c5acd7d98839cdc932a9ec0621889cdbc13639f07928b929,ee25c6b3e648d63f0ef5c723b281542b2f471c4eedd88e1c4779bbbcc7f972f0
troubleshooting-deliverability/troubleshoot-whatsapp-templates.md,_i18n/en/troubleshooting-deliverability/troubleshoot-whatsapp-templates.md,_i18n/es/troubleshooting-deliverability/troubleshoot-whatsapp-templates.md,_troubleshooting-deliverability/troubleshoot-whatsapp-templates.md,https://help.hellotext.com/troubleshoot-whatsapp-templates,https://help.hellotext.com/es/solucionar-plantillas-whatsapp,200,200,published_original,c3a00101915cf22ceb1cc3e4344b937b58ec2d775809607ad9c8726578f91c76,21b1e328a895a2fb1ac00dc81cc54bc650124dff608fa8f06856f9ce93499946
troubleshooting-deliverability/troubleshooting-checklist.md,_i18n/en/troubleshooting-deliverability/troubleshooting-checklist.md,_i18n/es/troubleshooting-deliverability/troubleshooting-checklist.md,_troubleshooting-deliverability/troubleshooting-checklist.md,https://help.hellotext.com/troubleshooting-checklist,https://help.hellotext.com/es/checklist-solucion-de-problemas,200,200,published_original,83eb0c60bc2a2b0200e6ba93e935f4ec14536aea8c5a90813fa7f427724a1e9e,a7c0b4b27c20ada050075f345e58d212f66d6ab51d6e412b33b8c0f9dbb4ad6f
troubleshooting-deliverability/troubleshooting-overview.md,_i18n/en/troubleshooting-deliverability/troubleshooting-overview.md,_i18n/es/troubleshooting-deliverability/troubleshooting-overview.md,_troubleshooting-deliverability/troubleshooting-overview.md,https://help.hellotext.com/troubleshooting-overview,https://help.hellotext.com/es/resumen-solucion-de-problemas,200,200,published_original,59e9c2650d53e2715f3437716c8bcccabc62b678f29b733a05b20f667a3126d9,cbf50f908ff93a265e4c0e1ae8e8525f398bf41990b3744e7809b789f58375b0
troubleshooting-deliverability/why-a-message-did-not-send.md,_i18n/en/troubleshooting-deliverability/why-a-message-did-not-send.md,_i18n/es/troubleshooting-deliverability/why-a-message-did-not-send.md,_troubleshooting-deliverability/why-a-message-did-not-send.md,https://help.hellotext.com/why-a-message-did-not-send,https://help.hellotext.com/es/por-que-no-se-envio-un-mensaje,200,200,published_original,135e0a933cf014e4ee3581d25165de1dc82ee9c3860126b9a7e150a05eb4b75f,7fdd54a52466998e2f42498446b15fb0d8025d93d2618852343ab52df10fd84e
